,Verification_Status,processed_Text,noun_count,Word_Count,entity_count,class,sum_bow
3141,ข่าวจริง,กระทรวงศึกษาธิการ   เลื่อน เวลา เรียน   2564   เดิม   1   มิ.ย.     14   มิ.ย.   ?,5,26,7,0,11
3142,ข่าวจริง,ไทย เฝ้า ระวัง โรค ไข้ หวัด นก   H 5 N 1   ป่วย เด็ก ติด เชื้อ ชีวิต ประเทศ เพื่อนบ้าน  ,13,20,1,0,14
3143,ข่าวจริง,"พุธ   8   พ.ค. 67 ,   0900   น.อ.( ทร. )   Marco  Corsi   ผชท. ทหาร   อิตาลี / กรุงเทพฯ   ถิ่น พำนัก   ณ สิงค์โปร์   เยี่ยม   รอง   ปล.กห. ( 2 )   แทน   ปล.กห.     ห้อง พระบารมีปกเกล้า",25,62,14,0,24
3144,ข่าวจริง,ครม.   อนุมัติ ขยาย เวลา สินเชื่อ เกษตร แปลง   จ่าย เงิน กู้   31   ธ.ค.   69   ขยาย เวลา ดำเนิน โครงการ   30   มิ.ย.   75,6,29,6,0,17
3145,ข่าวจริง,โดยสาร การบินไทย ดำเนิน ยื่น เรื่อง คืน เงิน ค่า บัตร โดยสาร     14   ก.ย.   63   เอกสาร สมบูรณ์   เงิน คืน   31   ต.ค.   66  ,11,42,7,0,17
3146,ข่าวจริง,“ กระทรวงอุตฯ ”   คุม ทำ   “ คาร์ซีท ”   มาตรฐาน   มอก .   เร่ง บังคับ ปี   2566,17,29,6,0,9
3147,ข่าวจริง,ไลน์ ถาม เรื่อง งาน หยุด   ลูกจ้าง สิทธิ เงิน   1    ,7,17,9,0,10
3148,ข่าวจริง,รถ   120   กม. / ชม.   วิ่ง ขวา ห้าม ต่ำ   100   กม. / ชม.   ?,4,25,10,0,9
3149,ข่าวจริง,ธ.ก.ส.   เกษตรกร   3   จังหวัด น้ำ ท่วม   มาตรการ ลด ภาระ หนี้ เดิม เสริม สภาพ คล่อง  ,8,20,3,0,12
3150,ข่าวจริง,รฟท.   ตัว รถไฟ ขบวน   SRT   ROYAL   BLOSSOM   บริการ กลาง ปี   67  ,8,20,1,0,10
3151,ข่าวจริง,ธ.ก.ส.   ทำ ประกัน ภัย ข้าว นา ปี   ปี ผลิต   2564,6,11,1,0,6
3152,ข่าวจริง,ขน ทะเบียน จอง คิว ล่วงหน้า   สำหรับ ทำ ใบ ขับขี่  ,4,13,1,0,9
3153,ข่าวจริง,“ สมศักดิ์ ”   ควง  สทนช.   นั่ง เฮลิคอปเตอร์   ดู แม่น้ำชี   อุบล หนองบัวลำภู   643   กิโลเมตร   เล็ง   ยอด โครงการ บริหารจัดการ น้ำ   เผย   ปี   67     8   โครงการ   น้ำ   91   ล้าน   ลบ. ม.,23,58,13,0,25
3154,ข่าวจริง,รัฐฯ   ชอบ เงิน กำนัน / บ้าน     1   ต.ค.   66  ,4,18,3,0,6
3155,ข่าวจริง,อนุมัติ งบ กลาง ฟรี ค่า น้ำ ค่า ไฟ สำหรับ ภัย น้ำ ท่วม   เดือน   ก.ย.   67  ,8,19,3,0,10
3156,ข่าวจริง,ไทย เวียดนาม   ระดับ สัมพันธ์ หุ้นส่วน ยุทธศาสตร์ รอบ  ,8,11,2,0,10
3157,ข่าวจริง,รอง นายก รัฐมนตรี   ประธาน แถลง ข่าว   โครงการ แฟชั่น วีค   ผ้า ไหม ไทย   นานา ชาติ     3   Thai   Silk   International   Fashion   Week,13,29,4,0,17
3158,ข่าวจริง,ประชาชน แจ้ง เบาะแส เกี่ยว ขบวนการ ยา เสพ ติด   แบ่ง   5   %   ทรัพย์สิน ยึด   ?,4,22,3,0,11
3159,ข่าวจริง,อุทยาน ชาติ ประเทศ   ฟรี   28   ก.ค.    ,4,16,4,0,5
3160,ข่าวจริง,สธ. เผย ฉีด วัคซีน โค วิด   5.1   ล้าน โดส   เชี่ยวชาญ สรุป   12   ชีวิต เกี่ยว วัคซีน,10,23,6,0,13
3161,ข่าวจริง,พิมพ์ภัทรา ”   เผย   คณะกรรมการ ขนย้าย กาก แคดเมียม   แจง แผน ขนย้าย อุตสาหกรรม จังหวัด   ตาก   สมุทรสาคร   ชลบุรี   เรียบร้อย   ชี้แจง ประชาชน พื้นที่      ,20,41,17,0,25
3162,ข่าวจริง,กระทรวงการต่างประเทศ กัมพูชา     Hotline   แก้ ปัญหา ฝุ่น หมอก ควัน ข้าม พรมแดน  ,7,14,1,0,11
3163,ข่าวจริง,ครม.   สินค้า ควบคุม   ปี   2566   จำนวน   5   รายการ  ,5,16,0,0,6
3164,ข่าวจริง,​ นายก รัฐมนตรี   ห่วงใย ประชาชน สภาพ อากาศ   สั่ง หน่วย งาน เตรียม ดูแล ช่วยเหลือ ประชาชน เดือดร้อน,9,21,0,0,17
3165,ข่าวจริง,Tourists   urged   to   download   “ Tourist   Police   i   lert   u ”   mobile   application   while   in   Thailand,15,28,27,0,12
3166,ข่าวจริง,ประกัน สังคม   สิทธิ ประกัน ป่วย ข้อ เข่า เสื่อม   รักษา พลาสมาคุณภาพ  ,8,17,1,0,11
3167,ข่าวจริง,ภูเก็ต วาง   5   มาตรการ รองรับ   Phuket   Sandbox,3,11,1,0,6
3168,ข่าวจริง,​ รมว. สุชาติ   งาน   “ คุณวุฒิ วิชาชีพ   คุณวุฒิ คน ทำมาหากิน ”   พัฒนา แรงงาน   วุฒิ     คุณภาพ ชีวิต ดี,15,31,1,0,11
3169,ข่าวจริง,"กรมประมง เตรียม ปิดอ่าวไทย   15   ก.พ.   –   14   มิ.ย.   66   สัตว์ ทะเล วางไข่   ฝ่าฝืน   5,000   บาท   –   30   ล้าน บาท  ",9,36,13,0,17
3170,ข่าวจริง,รมว. เกษตร   แต่งตั้ง   “ ธนดล ”   ประธาน คณะ ทำ งาน ตรวจสอบ พิจารณา เกี่ยว ที่ดิน ครอง ที่ดิน ชอบ เขต ปฏิรูป ที่ดิน,15,33,3,0,17
3171,ข่าวจริง,รัฐบาล โชว์ สินค้า เกษตร ไม้ ต่อเนื่อง   ดัน   เสาวรส   สละ     สน ใบ พาย   จีน,11,22,13,0,12
3172,ข่าวจริง,กระทรวงแรงงาน ตำแหน่ง งาน ว่าง   1.5   แสน อัตรา   รองรับ ว่างงาน  ,5,15,2,0,8
3173,ข่าวจริง,สธ.   เตรียม กระจาย ต้น กล้า กัญชา   1   ล้าน ต้น   แจก   1   พัน ต้น     10   –   12   มิ.ย.   65    ,9,36,9,0,11
3174,ข่าวจริง,โฆษก รัฐบาล เผย   “ นายก ” ปลื้ม โครงการ ภูเก็ต แซนด์บ็อกซ์   เดินหน้า ขับเคลื่อน พื้นที่ พลิกโฉม ประเทศไทย ท่องเที่ยว   มั่นใจ   1   พ.ย.     5   จังหวัด ชาติ หา ประเทศ,21,43,5,0,24
3175,ข่าวจริง,รัฐบาล กรมชลประทาน   เตรียม จ้าง แรงงาน ชลประทาน   จำนวน   8.6   หมื่น คน ประเทศ   เวลา จ้าง   310   เดือน,7,23,3,0,16
3176,ข่าวจริง,กทม.   คุม เข้ม   เวลา   19.00   –   06.00   น.   งด นั่ง ทาน อาหาร ร้าน   ซื้อ บ้าน     5   ม.ค.   64   ?,7,35,7,0,13
3177,ข่าวจริง,นายก   ดัน แผน ส่งเสริม ทุน ผลิต รถ ยนต์ ไฟฟ้า   เตรียม ฐาน ผลิต อาเซียน  ,6,16,0,0,13
3178,ข่าวจริง,เล็บ ปลอม   เสี่ยง ติด เชื้อ เล็บ   นิ้ว มือ  ,5,13,0,0,6
3179,ข่าวจริง,กรมทรัพย์สิน ปัญญา ทะเบียน ทุเรียน ทอง ผาภูมิ สินค้า   GI  ,7,11,6,0,11
3180,ข่าวจริง,รฟท.   ตู้ อากาศ พ่วง ขบวน รถ ชาน เมือง เส้นทาง กรุงเทพ   –   ฉะเชิงเทรา  ,8,17,2,0,14
